agecat_contact,part_id,freq,rel,type,total_time,distance,rural,location,cnt_age_est_min,cnt_age_est_max,country,year
15-24y olds,2720,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,2721,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,2802,At least once a week,Other,Nonphysical,2h - <4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,2804,Daily or almost daily,Colleague or schoolmate,Physical,>4h,9.7,Yes,other,15,24,Uganda,2014
15-24y olds,2806,At least once a week,Friend,Nonphysical,2h - <4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,2806,Daily or almost daily,Other relative,Nonphysical,<15mins,0,Yes,other,15,24,Uganda,2014
15-24y olds,2810,At least once a week,Other,Nonphysical,1h - <2h,0,Yes,other,15,24,Uganda,2014
15-24y olds,2810,At least once a week,Other,Nonphysical,1h - <2h,0,Yes,other,15,24,Uganda,2014
15-24y olds,2814,Daily or almost daily,Other relative,Physical,15mins - <1h,0,Yes,other,15,24,Uganda,2014
15-24y olds,2817,Daily or almost daily,Other relative,Physical,>4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,2817,At least once a week,Friend,Nonphysical,<15mins,0,Yes,other,15,24,Uganda,2014
15-24y olds,2820,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,2820,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,2820,Daily or almost daily,Friend,Physical,<15mins,0,Yes,other,15,24,Uganda,2014
15-24y olds,2823,At least once a week,Other,Nonphysical,<15mins,0,Yes,other,15,24,Uganda,2014
15-24y olds,2823,At least once a week,Household member,Physical,1h - <2h,0,Yes,house,15,24,Uganda,2014
15-24y olds,2823,Daily or almost daily,Other,Nonphysical,1h - <2h,0,Yes,other,15,24,Uganda,2014
15-24y olds,2823,At least once a week,Household member,Nonphysical,15mins - <1h,0,Yes,house,15,24,Uganda,2014
15-24y olds,2823,Daily or almost daily,Other relative,Physical,2h - <4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,2823,At least once a week,Other relative,Nonphysical,15mins - <1h,0,Yes,other,15,24,Uganda,2014
15-24y olds,2823,At least once a week,Household member,Physical,15mins - <1h,0,Yes,house,15,24,Uganda,2014
15-24y olds,2823,Daily or almost daily,Other relative,Physical,15mins - <1h,0,Yes,other,15,24,Uganda,2014
15-24y olds,2823,At least once a week,Other relative,Nonphysical,1h - <2h,0,Yes,other,15,24,Uganda,2014
15-24y olds,2823,Daily or almost daily,Household member,Physical,15mins - <1h,0,Yes,house,15,24,Uganda,2014
15-24y olds,2823,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,2823,At least once a week,Other relative,Physical,1h - <2h,0,Yes,other,15,24,Uganda,2014
15-24y olds,2904,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,2906,Less than once a month,Other relative,Physical,>4h,7.8,Yes,other,15,24,Uganda,2014
15-24y olds,2910,At least once a week,Friend,Physical,2h - <4h,12.7,Yes,other,15,24,Uganda,2014
15-24y olds,2914,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,2921,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,2923,Daily or almost daily,Other,Physical,2h - <4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,2927,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3002,Daily or almost daily,Other relative,Nonphysical,2h - <4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3006,Daily or almost daily,Other relative,Nonphysical,2h - <4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3006,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3006,Daily or almost daily,Other relative,Nonphysical,2h - <4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3010,Daily or almost daily,Other relative,Physical,2h - <4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3017,At least once a week,Friend,Physical,15mins - <1h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3017,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3020,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3020,Daily or almost daily,Other relative,Physical,>4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3021,Daily or almost daily,Other relative,Nonphysical,2h - <4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3021,Daily or almost daily,Other relative,Nonphysical,2h - <4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3027,At least once a month,Other relative,Physical,2h - <4h,6.6,Yes,other,15,24,Uganda,2014
15-24y olds,3102,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3106,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3106,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3106,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3110,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3121,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3121,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3127,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3202,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3202,At least once a week,Other relative,Nonphysical,>4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3202,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3202,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3204,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3204,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3204,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3206,Daily or almost daily,Other relative,Physical,>4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3206,Daily or almost daily,Other relative,Physical,>4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3210,At least once a week,Friend,Nonphysical,1h - <2h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3210,Daily or almost daily,Other relative,Physical,>4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3210,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3210,Daily or almost daily,Friend,Nonphysical,>4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3210,Daily or almost daily,Other relative,Physical,>4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3214,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3217,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3217,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3217,Daily or almost daily,Friend,Physical,>4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3217,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3221,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3221,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3229,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3229,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3229,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3306,Daily or almost daily,Household member,Nonphysical,1h - <2h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3306,Daily or almost daily,Household member,Nonphysical,2h - <4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3306,Daily or almost daily,Household member,Nonphysical,2h - <4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3306,Less than once a month,Other relative,Physical,>4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3310,At least once a month,Other,Physical,2h - <4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3310,At least once a week,Friend,Nonphysical,15mins - <1h,2.1,Yes,other,15,24,Uganda,2014
15-24y olds,3310,Daily or almost daily,Other,Physical,2h - <4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3313,Daily or almost daily,Other relative,Nonphysical,2h - <4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3313,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3314,Daily or almost daily,Other relative,Physical,2h - <4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3317,Daily or almost daily,Other,Nonphysical,15mins - <1h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3317,At least once a week,Other,Nonphysical,15mins - <1h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3321,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3325,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3330,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3402,Daily or almost daily,Friend,Physical,2h - <4h,2.5,Yes,other,15,24,Uganda,2014
15-24y olds,3402,Daily or almost daily,Friend,Nonphysical,>4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3402,Daily or almost daily,Friend,Nonphysical,>4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3404,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3404,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3406,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3406,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3406,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3417,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3421,Daily or almost daily,Friend,Nonphysical,15mins - <1h,7.9,Yes,other,15,24,Uganda,2014
15-24y olds,3421,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3421,Daily or almost daily,Friend,Physical,15mins - <1h,7.9,Yes,other,15,24,Uganda,2014
15-24y olds,3423,Daily or almost daily,Other relative,Physical,>4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3423,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3427,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3427,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3502,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3504,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3504,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3504,Daily or almost daily,Friend,Nonphysical,1h - <2h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3504,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3513,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3513,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3517,Daily or almost daily,Other relative,Physical,>4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3517,Daily or almost daily,Other relative,Physical,>4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3517,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3604,At least once a month,Household member,Nonphysical,15mins - <1h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3604,Daily or almost daily,Household member,Physical,1h - <2h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3604,Daily or almost daily,Household member,Physical,1h - <2h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3606,At least once a week,Other relative,Nonphysical,<15mins,0,Yes,other,15,24,Uganda,2014
15-24y olds,3606,Daily or almost daily,Household member,Physical,1h - <2h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3606,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3610,At least once a week,Other,Nonphysical,15mins - <1h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3613,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3614,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3614,At least once a month,Other,Physical,2h - <4h,16,Yes,other,15,24,Uganda,2014
15-24y olds,3617,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3617,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3617,At least once a week,Other relative,Physical,15mins - <1h,6.2,Yes,other,15,24,Uganda,2014
15-24y olds,3620,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3621,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3629,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3702,At least once a week,Friend,Physical,15mins - <1h,1.1,Yes,other,15,24,Uganda,2014
15-24y olds,3702,At least once a week,Friend,Physical,15mins - <1h,1.1,Yes,other,15,24,Uganda,2014
15-24y olds,3702,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3706,Daily or almost daily,Household member,Physical,2h - <4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3717,Never met before,Other,Nonphysical,<15mins,5.3,Yes,other,15,24,Uganda,2014
15-24y olds,3723,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3802,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3804,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3804,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3804,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3806,Daily or almost daily,Friend,Nonphysical,>4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3806,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3806,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3810,Daily or almost daily,Other relative,Nonphysical,<15mins,0,Yes,other,15,24,Uganda,2014
15-24y olds,3810,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3810,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3817,Daily or almost daily,Other,Nonphysical,2h - <4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3817,Daily or almost daily,Friend,Nonphysical,15mins - <1h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3902,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3902,Never met before,Other,Nonphysical,15mins - <1h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3902,At least once a week,Other,Nonphysical,15mins - <1h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3906,Daily or almost daily,Friend,Nonphysical,2h - <4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,3906,At least once a month,Other,Nonphysical,>4h,7.4,Yes,other,15,24,Uganda,2014
15-24y olds,3906,At least once a week,Other,Nonphysical,>4h,7.4,Yes,other,15,24,Uganda,2014
15-24y olds,3906,At least once a week,Other,Nonphysical,>4h,7.4,Yes,other,15,24,Uganda,2014
15-24y olds,3913,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,3930,Daily or almost daily,Friend,Physical,15mins - <1h,0,Yes,other,15,24,Uganda,2014
15-24y olds,4006,Daily or almost daily,Other relative,Nonphysical,<15mins,0,Yes,other,15,24,Uganda,2014
15-24y olds,4006,Daily or almost daily,Other relative,Nonphysical,15mins - <1h,0,Yes,other,15,24,Uganda,2014
15-24y olds,4006,Daily or almost daily,Other relative,Physical,15mins - <1h,0,Yes,other,15,24,Uganda,2014
15-24y olds,4006,Daily or almost daily,Other relative,Nonphysical,<15mins,0,Yes,other,15,24,Uganda,2014
15-24y olds,4020,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,4021,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,4030,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,4102,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,4106,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,4106,At least once a week,Friend,Nonphysical,>4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,4117,Daily or almost daily,Friend,Nonphysical,1h - <2h,1.1,Yes,other,15,24,Uganda,2014
15-24y olds,4121,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,4123,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,4123,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,4123,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,4123,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,4123,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,4123,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,4127,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,4127,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,4127,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,4127,At least once a week,Other,Nonphysical,15mins - <1h,0,Yes,other,15,24,Uganda,2014
15-24y olds,4202,Daily or almost daily,Household member,Nonphysical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,4204,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
15-24y olds,4204,Daily or almost daily,Colleague or schoolmate,Physical,>4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,4204,Daily or almost daily,Colleague or schoolmate,Nonphysical,>4h,0,Yes,other,15,24,Uganda,2014
15-24y olds,4204,Daily or almost daily,Household member,Physical,>4h,0,Yes,house,15,24,Uganda,2014
